;Rating;User_ID;Item_ID
6351;5.0;A18NRVJUPOICYU;B000UPQMES
6352;4.0;A2IA01J8OTP7X4;B000UPQMES
6353;5.0;A18X6KL8UL10ER;B000UPQMES
6354;4.0;A31OMOJOU0O65L;B000UPQMES
6355;4.0;A1C4G85TMJ3YWL;B000UPQMES
6356;5.0;A3R8DD32PE3XOB;B000UPQMES
6357;5.0;A1ZI7JUTGZLGKA;B000UPQMES
6358;4.0;A1QWVM46ADQG7I;B000UPQMES
6359;5.0;A18JRVQNHTC2AT;B000UPQMES
6360;3.0;ABDLLEAOT196O;B000UPQMES
6361;5.0;ATW05PLUVXW41;B000UPQMES
6362;5.0;A2U4V7C544ZKL0;B000UPQMES
6363;5.0;A2W5N6TOA037EG;B000UPQMES
6364;5.0;A1Z8PACIAACEL4;B000UPQMES
6365;2.0;A2UBZVW2AR0O2F;B000UPQMES
6366;5.0;A3UVM1RBX1QY0D;B000UPQMES
6367;4.0;A22VKK9YPQ8BY7;B000UPQMES
6368;5.0;A1SUR4HY66D66D;B000UPQMES
6369;2.0;AA76MXCTICDNY;B000UPQMES
6370;5.0;A278EELDL5PEAP;B000UPQMES
6371;4.0;A3R03GWK23WTJ6;B000UPQMES
6372;4.0;A217MS6ZHRAM92;B000UPQMES
6373;5.0;A31MJWE3WFL305;B000UPQMES
6374;5.0;A39DEWSDZRBMNF;B000UPQMES
6375;1.0;A1SBL2UZY5EG7F;B000UPQMES
6376;4.0;AULYK4KLXAGP0;B000UPQMES
6377;3.0;AL4JM7UR7PENO;B000UPQMES
6378;5.0;ABWX4G7O663IB;B000UPQMES
6379;2.0;A2EOFFOFL1UB8L;B000UPQMES
6380;5.0;A5EHM1LE2R21O;B000UPQMES
6381;4.0;A2ZR32SWZKT2CW;B000UPQMES
6382;5.0;A2MJLR7WZ6TGR7;B000UPQMES
6383;4.0;A27LLJV1EKOF18;B000UPQMES
6384;5.0;A2Z9IQGQ8XCPO1;B000UPQMES
6385;5.0;A1LYWQJQAGYB55;B000UPQMES
6386;3.0;A1TM36XB8XKRFC;B000UPQMES
6387;4.0;A2T3MS8QY0I96M;B000UPQMES
6388;4.0;A1MIHN7TW2S9HO;B000UPQMES
6389;5.0;A394D4HHBDVBWL;B000UPQMES
6390;4.0;A20SIILU43TC8P;B000UPQMES
6391;4.0;A2INVMSSDPGUZE;B000UPQMES
6392;5.0;A34MAO138NIMQ4;B000UPQMES
6393;4.0;A2HVTJN4I8699R;B000UPQMES
6394;5.0;AIXAHB7PIN0CO;B000UPQMES
6395;4.0;A124IQPF7CSWZ3;B000UPQMES
6396;2.0;A205GKKCPF62Q6;B000UPQMES
6397;4.0;A1P55QBUKU54BN;B000UPQMES
6398;5.0;A2FCUKYHXG304C;B000UPQMES
6399;5.0;A3CN3JWRWKU0JP;B000UPQMES
6400;3.0;A3M921W7A7VT73;B000UPQMES
6401;5.0;A3POUYO12HAPY4;B000UPQMES
6402;5.0;A195D38IPMKEEI;B000UPQMES
6403;5.0;AK3T9NYVFUHCH;B000UPQMES
6404;5.0;A35FSSLXODUY97;B000UPQMES
6405;5.0;A3M3CNQTQIHCDJ;B000UPQMES
6406;3.0;A3OKHO1Y833Z3Y;B000UPQMES
6407;3.0;A23DJUGIT63BK1;B000UPQMES
6408;5.0;ADG5R4CKGTJCW;B000UPQMES
6409;2.0;APDFXW2NETO99;B000UPQMES
6410;1.0;A3IZGQ6XE0DD1Y;B000UPQMES
6411;5.0;A3N30ZQW7H309A;B000UPQMES
6412;4.0;A2RXT0A1ISOUCC;B000UPQMES
6413;2.0;A1DINVW1ZOGATH;B000UPQMES
6414;5.0;A1CT2YWBIBNFUW;B000UPQMES
6415;5.0;A6YRSKQETOUVZ;B000UPQMES
6416;5.0;A199ES1VNU202X;B000UPQMES
6417;2.0;A30ZMTINLX60I0;B000UPQMES
6418;5.0;A1UNX43SK9BPBP;B000UPQMES
6419;5.0;A2K77GXRQ5YUXT;B000UPQMES
6420;5.0;A3CN3JWRWKU0JP;B000UPQMES
6421;3.0;A2MXK5WCOQ1GMS;B000UPQMES
6422;3.0;A3FLJM5FHDBHDK;B000UPQMES
6423;4.0;A2MFGZBZW45AO4;B000UPQMES
6424;4.0;A14XIK2DIET3V;B000UPQMES
6425;2.0;AZSP4EBF6CIBC;B000UPQMES
6426;5.0;A2S5SZC2E2PIUN;B000UPQMES
6427;5.0;A172JXXAFFGUB9;B000UPQMES
6428;5.0;A18JMTNR8STMSG;B000UPQMES
6429;5.0;A1HC39IWBSSASY;B000UPQMES
6430;2.0;A1EAO6LHGUI2ON;B000UPQMES
6431;3.0;AGXHHFRCYRFKZ;B000UPQMES
6432;5.0;A2BO20BJKD1TOY;B000UPQMES
6433;3.0;A18NGIPA621KQ1;B000UPQMES
6434;2.0;AHSWRDN2T6I2A;B000UPQMES
6435;5.0;ASER0TFYAEJYA;B000UPQMES
6436;4.0;AZOCH4NEWGUFB;B000UPQMES
6437;5.0;A2O3QUCS9JCY44;B000UPQMES
6438;5.0;A2LI4R1IZUZKE3;B000UPQMES
6439;5.0;A32ZYSRF1KSRY6;B000UPQMES
6440;5.0;A2DN6CTRX35B4X;B000UPQMES
6441;5.0;A3PWIV7XJEL5YP;B000UPQMES
6442;4.0;ABZ9EPK9V9VTD;B000UPQMES
6443;3.0;A1FIEN7LBCRCRL;B000UPQMES
6444;3.0;AV9HIUYXBZODJ;B000UPQMES
6445;3.0;A5AJIENDGQ9O4;B000UPQMES
6446;5.0;AL747O56QRGL;B000UPQMES
6447;4.0;A2QLQR1E3ZSX63;B000UPQMES
6448;1.0;A20BRSJ4Y4GQZO;B000UPQMES
6449;5.0;A3MJOORR5CZMSV;B000UPQMES
6450;5.0;A2W1H4HQ41YURW;B000UPQMES
6451;4.0;A3T63WIOQREBAH;B000UPQMES
6452;5.0;A32R1Z1HZ9I9UW;B000UPQMES
6453;3.0;A2UDYESXJ5KP90;B000UPQMES
6454;5.0;A3I7C9N4AW27QE;B000UPQMES
6455;5.0;ABHYBZ30T138O;B000UPQMES
6456;4.0;A3MT2A2UL9I20V;B000UPQMES
6457;4.0;AJFAHJKCFUM5K;B000UPQMES
6458;5.0;A15BXVO6TA4RL5;B000UPQMES
6459;5.0;A2OO3V278NOJQH;B000UPQMES
6460;5.0;AJ7ONVVNRDJNB;B000UPQMES
6461;5.0;A2I0Z6HXTMAAFX;B000UPQMES
6462;2.0;AUFVEYC6ZEF1Z;B000UPQMES
6463;5.0;A25ZLHMI5VZW72;B000UPQMES
6464;5.0;ANK47KGE93SZS;B000UPQMES
6465;4.0;A199RJ3R3OOQTG;B000UPQMES
6466;4.0;A16TRNCWREE85O;B000UPQMES
6467;3.0;A3F4GEUZ8YLFXY;B000UPQMES
6468;5.0;A31Z4OKTQS91E0;B000UPQMES
6469;4.0;A16K8J6658FY1G;B000UPQMES
6470;5.0;A2GXDE3ZHZ8Y1R;B000UPQMES
6471;4.0;AXEUJ7PV8K5RP;B000UPQMES
6472;5.0;A24LI0TC5N9Q18;B000UPQMES
6473;3.0;A1GG85G32CE3XK;B000UPQMES
6474;5.0;A21RZ6V4SC7LH8;B000UPQMES
6475;5.0;A13I6V9O6GHDPR;B000UPQMES
6476;5.0;A38MXR6M4IVV4J;B000UPQMES
6477;5.0;ASCL27NQVHMNG;B000UPQMES
6478;5.0;A3LJ9QX5QPZO5U;B000UPQMES
6479;5.0;AK0ER543YUIZH;B000UPQMES
6480;4.0;A2T0V9F0HARLU4;B000UPQMES
6481;4.0;A31ZH3ZACCNYRC;B000UPQMES
6482;5.0;A2FUC5XMZ5LHXI;B000UPQMES
6483;5.0;A2H50D6XQOXMMV;B000UPQMES
6484;1.0;A238HB5KG718SU;B000UPQMES
6485;4.0;A387JZ7EKOEV7K;B000UPQMES
6486;3.0;A2P77KU0R29MF6;B000UPQMES
6487;5.0;AW34JHI7M2MEF;B000UPQMES
6488;4.0;A1KV4BP0ZATR4A;B000UPQMES
6489;4.0;A23ZIK33VSWOEF;B000UPQMES
6490;4.0;A3OAPCY13JFEGS;B000UPQMES
6491;5.0;ALKONPYFYTLR9;B000UPQMES
6492;5.0;A2WP0F9VOP94XK;B000UPQMES
6493;4.0;A2Y2E2YTPPSBM5;B000UPQMES
6494;4.0;AT88QVJENZWBK;B000UPQMES
6495;5.0;A276LCCGY5NRER;B000UPQMES
6496;4.0;ATDWINA9BE3PX;B000UPQMES
6497;4.0;A99Q6GAT3I9HD;B000UPQMES
6498;4.0;A1FQBO5EB5O08E;B000UPQMES
6499;5.0;A2HO9IT8FLVY8H;B000UPQMES
6500;5.0;AIJIYYI79NR7M;B000UPQMES
6501;5.0;AB4Y3XZJXRG5;B000UPQMES
6502;5.0;A1YHVAIPX8487;B000UPQMES
6503;5.0;AX3VK3U4ZKKXP;B000UPQMES
6504;5.0;A1EY9DXIWPE4OE;B000UPQMES
6505;5.0;A29QKIED17WINY;B000UPQMES
6506;5.0;A1XELRURW2P78O;B000UPQMES
6507;4.0;ANUZWRTQXCIXN;B000UPQMES
6508;5.0;A9EGWXYWH1CYL;B000UPQMES
6509;5.0;A1QVFMCA8XVENL;B000UPQMES
6510;4.0;AU0M6Q7EE0YBY;B000UPQMES
6511;5.0;A1LJL8MMRUUELJ;B000UPQMES
6512;5.0;A2VA1SN7BU86WX;B000UPQMES
6513;3.0;AJ25EJ9BYJBK8;B000UPQMES
6514;5.0;AV3KB99KEA6S3;B000UPQMES
6515;5.0;A3O4PY5RL9U28D;B000UPQMES
6516;5.0;A3A3CQCV8Z6Q5T;B000UPQMES
6517;5.0;A39R9T1DZQYJIH;B000UPQMES
6518;5.0;A2DCY52772RJVH;B000UPQMES
6519;5.0;A1I60LT88I3JHE;B000UPQMES
6520;5.0;A567M2QRRFWD4;B000UPQMES
6521;5.0;AF5YJJ54PMMTJ;B000UPQMES
6522;5.0;A1Y8NNCDCYWHBT;B000UPQMES
6523;5.0;AEI61ILD4FK1L;B000UPQMES
6524;5.0;A2FS5QAKMBST2G;B000UPQMES
6525;5.0;AS7J7HOP00GVV;B000UPQMES
6526;5.0;ACWDO1JGF7GOR;B000UPQMES
6527;4.0;A1ICVBON0W7ZZ3;B000UPQMES
6528;1.0;A2WBDTGECMTEDR;B000UPQMES
6529;4.0;AEPMTGXUTN13A;B000UPQMES
6530;5.0;AFE3VWRFCQ9J7;B000UPQMES
6531;4.0;A2ZVKIKUUH1LKH;B000UPQMES
6532;4.0;A1VJFZLJJF9QZ5;B000UPQMES
6533;1.0;A217YLL3BLF87R;B000UPQMES
6534;4.0;A3V87CP4LS1V18;B000UPQMES
6535;5.0;A3CRG2ZPKB5GM5;B000UPQMES
6536;5.0;A1AICGMC9EOO57;B000UPQMES
6537;5.0;ARJBL1T196AFY;B000UPQMES
6538;5.0;AYWPY1HFJE14;B000UPQMES
6539;5.0;A1Q6GZ322XNDB7;B000UPQMES
6540;5.0;AFEH4KV0GAYKI;B000UPQMES
6541;4.0;A3ONHOM6E540OU;B000UPQMES
6542;4.0;A3EDFSL5KPUSPT;B000UPQMES
6543;5.0;A3SOZU4DPKC1VB;B000UPQMES
6544;3.0;A2ME90LCCLH2QS;B000UPQMES
6545;5.0;AMUSU6X1CLXYS;B000UPQMES
6546;3.0;A214POB2583GYP;B000UPQMES
6547;3.0;A30PAA6Y9UXTBH;B000UPQMES
6548;5.0;A2WF2INRD6B1JA;B000UPQMES
6549;5.0;AQBKWA2107VK6;B000UPQMES
6550;5.0;AGVI8AN19I57K;B000UPQMES
6551;3.0;A2WOUZ1KWM3FSL;B000UPQMES
6552;5.0;AVQCYCG773BMC;B000UPQMES
6553;3.0;A2WNKJ9YH6V2NP;B000UPQMES
6554;1.0;A3PJLVNL9LLRI2;B000UPQMES
6555;5.0;A12O2GD4SM3PYQ;B000UPQMES
6556;3.0;A1K67LCR7SEJ51;B000UPQMES
6557;5.0;A1WW5DQJUP6L3J;B000UPQMES
6558;1.0;A33O0ZVS55R9QT;B000UPQMES
6559;5.0;A2FXM3QY7WCSPE;B000UPQMES
6560;5.0;A4GKQGG4Q8CVL;B000UPQMES
6561;2.0;A1XXG0EN5L0Q0M;B000UPQMES
6562;5.0;A1XXG0EN5L0Q0M;B000UPQMES
6563;3.0;A19CVQV912UYNS;B000UPQMES
6564;5.0;A35J8OPT9EXLXR;B000UPQMES
6565;3.0;A30RTG3IPE11V5;B000UPQMES
6566;4.0;A2NCZ0COX2FDIT;B000UPQMES
6567;4.0;A1K1SELWEYNESI;B000UPQMES
6568;3.0;A37VMRAET2WEPM;B000UPQMES
6569;5.0;A1XYDSHD64NG99;B000UPQMES
6570;5.0;A3MJFMKHFVPK0T;B000UPQMES
6571;2.0;A1ZXX0LSXODZ92;B000UPQMES
6572;4.0;ADEZEX5549NOY;B000UPQMES
6573;5.0;A2UXYXFPAQPPAC;B000UPQMES
6574;5.0;A25RO35YPCLRGW;B000UPQMES
6575;5.0;A2ROO3WSRRFQZO;B000UPQMES
6576;5.0;A3AD3MQ11I7QM9;B000UPQMES
6577;3.0;APMUOHR6LYCTZ;B000UPQMES
6578;5.0;A152BDPYFDEGMH;B000UPQMES
6579;4.0;A31BLBEVBALWON;B000UPQMES
6580;5.0;A3NQLKUNEG474M;B000UPQMES
6581;5.0;AS7B68B5FVG9W;B000UPQMES
6582;5.0;A1U9UT9RRT2PER;B000UPQMES
6583;2.0;A2G6KU1V5MO2ZK;B000UPQMES
6584;3.0;A2PG6ICGVYSO0H;B000UPQMES
6585;5.0;A2LSAYRTOCZV9D;B000UPQMES
6586;5.0;A3TPRVP19LQXIC;B000UPQMES
6587;1.0;A3NDMZCFVTIM1K;B000UPQMES
6588;1.0;A2BOWOL1RJBR6G;B000UPQMES
6589;4.0;A3OAC0L77OMVM5;B000UPQMES
6590;4.0;A3U9JB9KQB4EQ3;B000UPQMES
6591;5.0;A2YZJQ7VT8V1EW;B000UPQMES
6592;5.0;AFKC4F19CNW53;B000UPQMES
6593;2.0;A16E7L41Y1YJQC;B000UPQMES
6594;5.0;A2L51RIZOHH2YN;B000UPQMES
6595;4.0;A2X7YU3P0FL6HK;B000UPQMES
6596;5.0;A2ZF434LADRZJZ;B000UPQMES
6597;5.0;A1T27QJI8009XG;B000UPQMES
6598;3.0;A375SY4TGJ3VAR;B000UPQMES
6599;2.0;ACRT5JELRGYSG;B000UPQMES
6600;5.0;A1YGMUOCHY8F0M;B000UPQMES
6601;5.0;ASR0MKHAH71ZJ;B000UPQMES
6602;4.0;A1CW9JRZFXJK8W;B000UPQMES
6603;3.0;A1ISZSV90AY746;B000UPQMES
6604;3.0;A2LZI4U3544LB4;B000UPQMES
6605;4.0;A1FMEIK1YDJCYA;B000UPQMES
6606;4.0;A1D8FW7TOVJQV6;B000UPQMES
6607;4.0;A2185E3RQWBU2U;B000UPQMES
6608;4.0;A1UQWQWOSO6JCG;B000UPQMES
6609;5.0;A2YHVRY29YVUTX;B000UPQMES
6610;5.0;A262V5VLC9G3L0;B000UPQMES
6611;5.0;ABCXJM1I671EX;B000UPQMES
6612;4.0;A2FZ1XQWUAX35T;B000UPQMES
6613;5.0;A2W7I32X7BU1BW;B000UPQMES
6614;3.0;A3O0VHEKKDW19E;B000UPQMES
6615;5.0;A25OP3R6A5SOAT;B000UPQMES
6616;5.0;A24F33U9J19B4Y;B000UPQMES
6617;1.0;A2KDZCHR0D51V8;B000UPQMES
6618;5.0;A3QXJGPOFUI391;B000UPQMES
6619;5.0;A2L7EEXYYDF34R;B000UPQMES
6620;5.0;A332IJ92J5UG7B;B000UPQMES
6621;4.0;A2XTODZEUIX8VE;B000UPQMES
6622;5.0;A2ZFWNT8IW8W6X;B000UPQMES
6623;3.0;A27G5XQ0I7C3YL;B000UPQMES
6624;5.0;AM2A5ZZHYWHRR;B000UPQMES
6625;5.0;A1UGURCEZ3RJM7;B000UPQMES
6626;4.0;AKBSNNQM4OOA9;B000UPQMES
6627;4.0;AVVT3JIAPN32Z;B000UPQMES
6628;2.0;AB4QBMF3W39D;B000UPQMES
6629;4.0;A3S5RENS4NRDL;B000UPQMES
6630;4.0;A1LO9HULG0JEFO;B000UPQMES
6631;4.0;A1DNM6BMEW593Y;B000UPQMES
6632;3.0;AA3S7O4WU61GS;B000UPQMES
6633;3.0;A20U0Y1OHGDHXK;B000UPQMES
6634;4.0;ACJSUDXBB4LOJ;B000UPQMES
6635;4.0;A3TU1GYANKQR95;B000UPQMES
6636;5.0;A3P0XI3EF9T7QN;B000UPQMES
6637;5.0;A25HEUF62L3DID;B000UPQMES
6638;5.0;A14GDRRLVYHF2S;B000UPQMES
6639;5.0;A1K7AB4M80WFEI;B000UPQMES
6640;5.0;A1AARF4DN3IXKD;B000UPQMES
6641;4.0;A2KQ7R5Q7AAKDM;B000UPQMES
6642;5.0;A36675N75NYZ0C;B000UPQMES
6643;5.0;A135R30EA6GCKX;B000UPQMES
6644;5.0;A3788HEGRPMXVI;B000UPQMES
6645;5.0;A1ECKZWECMCX5B;B000UPQMES
6646;5.0;AJ2C37YYPS7OE;B000UPQMES
6647;3.0;ASRHVF9S0PIZB;B000UPQMES
6648;5.0;AAWQLI3E32V8G;B000UPQMES
6649;4.0;A27JTQH1EVKG5R;B000UPQMES
6650;1.0;ABQUUHL6I6632;B000UPQMES
6651;4.0;A2L5V7ONVMTSLR;B000UPQMES
6652;5.0;A2R4N3N95XGBAN;B000UPQMES
6653;5.0;AC1MCYFMKYM5I;B000UPQMES
6654;5.0;A32ONAJPENWYRZ;B000UPQMES
6655;5.0;A2ROO3WSRRFQZO;B000UPQMES
6656;2.0;AQULIGXB2LESQ;B000UPQMES
6657;1.0;A10O33S0YPY9KG;B000UPQMES
6658;2.0;A1PF18599V7LI6;B000UPQMES
6659;1.0;A2MT6RF5B18VKW;B000UPQMES
6660;4.0;AQIY318OX7XYW;B000UPQMES
6661;4.0;A3JAK5QRGU2DQN;B000UPQMES
6662;3.0;A4H7IKEJBRFNT;B000UPQMES
6663;5.0;A1U5NB7I4J4KFF;B000UPQMES
6664;5.0;A3HLEQS90S44K5;B000UPQMES
6665;5.0;A2M8DQ3B7YI395;B000UPQMES
6666;5.0;A1CENXWCVNO0G6;B000UPQMES
6667;2.0;AQ151S0Q2OZ2E;B000UPQMES
6668;5.0;A3DOHYWWO60M92;B000UPQMES
6669;5.0;A28GXORYC83QIZ;B000UPQMES
6670;5.0;A13H8ADNMF75TQ;B000UPQMES
6671;4.0;A1AZKS7K19YORH;B000UPQMES
6672;5.0;A1AK46TB9W8QAV;B000UPQMES
6673;5.0;A1WAV0IXJLVUTW;B000UPQMES
6674;5.0;A1UK85YN0ZC3P5;B000UPQMES
6675;5.0;A1Q8T9YZBHYOMT;B000UPQMES
6676;5.0;A2ZSZDE9U2QXYL;B000UPQMES
6677;4.0;A1RT322I2TRCIL;B000UPQMES
6678;5.0;ALBCCQ5KL1SQI;B000UPQMES
6679;5.0;A1QO6M2H2QTNPH;B000UPQMES
6680;4.0;A3P0L71EDDDQJF;B000UPQMES
6681;3.0;A2SHG1Y04ABY4V;B000UPQMES
6682;5.0;A1EGP02TU9HO5W;B000UPQMES
6683;5.0;A3SXA2C0SYUPO8;B000UPQMES
6684;4.0;A3KWYCWJT9FMHD;B000UPQMES
6685;5.0;A25IVQCN6XPGVU;B000UPQMES
6686;4.0;AFLPHWRMO4S7M;B000UPQMES
6687;5.0;A2H5ZSBJA2IIS8;B000UPQMES
6688;5.0;AYLQCM7AA3WSW;B000UPQMES
6689;4.0;A2BO6YY9OFQ15X;B000UPQMES
6690;5.0;A2NKHMMZSW7MFY;B000UPQMES
6691;4.0;A1O4YSXI5JVYN6;B000UPQMES
6692;5.0;A2B770FXPSQAU4;B000UPQMES
6693;5.0;A2B770FXPSQAU4;B000UPQMES
6694;5.0;A3SINN1W5PWPMF;B000UPQMES
6695;5.0;A2AB2186I3TCBI;B000UPQMES
6696;5.0;AHZLC9VBWC2J1;B000UPQMES
6697;5.0;ATRC5A0PYPMLR;B000UPQMES
6698;3.0;ARCP6UE16CO51;B000UPQMES
6699;4.0;A3O9MQZYWVQZYF;B000UPQMES
6700;2.0;A32S4GYKXIKS5K;B000UPQMES
6701;5.0;A3SUV75KFQWPWU;B000UPQMES
6702;5.0;A1E9BA985PY2ZK;B000UPQMES
6703;3.0;ADYMD24ZJDAQB;B000UPQMES
6704;3.0;A19Z9LLHCK7DV9;B000UPQMES
6705;5.0;AGF990KXGV1F0;B000UPQMES
6706;5.0;A2L348I41CC81K;B000UPQMES
6707;4.0;A1VK4D6E041R09;B000UPQMES
6708;5.0;AXSXANAW5Z6WK;B000UPQMES
6709;4.0;A36SW8A6U77PRT;B000UPQMES
6710;1.0;A20L1R3GNYIQHQ;B000UPQMES
6711;5.0;A222RPK1SMXZ6X;B000UPQMES
6712;2.0;A3D95ZXW8FI4M1;B000UPQMES
6713;5.0;A35OJXPQDT8YR;B000UPQMES
6714;3.0;A3FSF4CBFZXEGH;B000UPQMES
6715;4.0;A2Y4TDYO18SCTO;B000UPQMES
6716;5.0;A2CKQ1NIJ2PGRX;B000UPQMES
6717;5.0;A2TBELYMV70V02;B000UPQMES
6718;4.0;A1EFUKIYNI9QVQ;B000UPQMES
6719;4.0;A1X5F4TS88YN2E;B000UPQMES
6720;4.0;A3LDNS0YYLEDLR;B000UPQMES
6721;5.0;A1MF4ZZ2MCPQSU;B000UPQMES
6722;5.0;APUWNVM0RSVFM;B000UPQMES
6723;5.0;A1RVKIPLFQH5NS;B000UPQMES
6724;5.0;A2KG3A8S2UM0K;B000UPQMES
6725;5.0;A1T180JYSKCVHN;B000UPQMES
6726;3.0;A15XC90JTGD86C;B000UPQMES
6727;5.0;A10ATL7LS1QTC2;B000UPQMES
6728;3.0;A29JFNKGSI8ZWN;B000UPQMES
6729;4.0;A3GEWVG5D24QOF;B000UPQMES
6730;5.0;A2RNRY5K2JAMKJ;B000UPQMES
6731;5.0;A1WECCQRNVNN5W;B000UPQMES
6732;1.0;A2AIRF4ZEY7TYS;B000UPQMES
6733;5.0;ADVVUS1O4ERE;B000UPQMES
6734;4.0;APO3LBI5MBH7W;B000UPQMES
6735;5.0;A1XBGMKZF9SUEH;B000UPQMES
6736;5.0;A3PMG9ARE1LSM6;B000UPQMES
6737;4.0;AOVJ4JME9JPGG;B000UPQMES
6738;4.0;A3A9QER0H0LMQM;B000UPQMES
6739;3.0;ACG7GC862052Q;B000UPQMES
6740;5.0;A3A25WL7PUBPO0;B000UPQMES
6741;5.0;A1AYWCMZ4JGYIC;B000UPQMES
6742;5.0;A2M81YYNHYMZDK;B000UPQMES
6743;3.0;A1D9DNXBQDNGL2;B000UPQMES
6744;5.0;A2ERIKX0ABCBJW;B000UPQMES
6745;4.0;AXZK6NSUG5SYA;B000UPQMES
6746;5.0;A3DOSYSI6YHV38;B000UPQMES
6747;5.0;A3DOSYSI6YHV38;B000UPQMES
6748;5.0;A3JYX3EXQXZ9RM;B000UPQMES
6749;5.0;A3MSXW2G5URHM1;B000UPQMES
6750;5.0;A345LUUNMBYVWU;B000UPQMES
6751;5.0;A12JPQCMLQ32RJ;B000UPQMES
6752;5.0;A1B6CBHXF6ONAY;B000UPQMES
6753;1.0;A3E1DIJMLG5ZNS;B000UPQMES
6754;5.0;ALBCCQ5KL1SQI;B000UPQMES
6755;4.0;A29J8VVYQ52CWT;B000UPQMES
6756;5.0;A20INZHBUIWCDX;B000UPQMES
6757;5.0;A3K2HMNYV5Z1AG;B000UPQMES
6758;5.0;A2RDP264TNI0A8;B000UPQMES
6759;4.0;ADWMQAHVAQ6OY;B000UPQMES
6760;5.0;ACP7QJBCAJUTO;B000UPQMES
6761;5.0;A2QPHSV9VNC1GC;B000UPQMES
6762;5.0;A19ASZ4EI71NQU;B000UPQMES
6763;5.0;A2T9EMIFA72AM6;B000UPQMES
6764;5.0;A2T9EMIFA72AM6;B000UPQMES
6765;5.0;AIEO36D4YNTQ3;B000UPQMES
6766;4.0;A3IY0I4JA68UN7;B000UPQMES
6767;4.0;A3IBMJFV07AQAE;B000UPQMES
6768;4.0;A2DKPX0YN2PSU5;B000UPQMES
6769;5.0;A56K67FA664J3;B000UPQMES
6770;5.0;A2G2GT4G9YWWX;B000UPQMES
6771;1.0;A106WSPB9XTJ9N;B000UPQMES
6772;5.0;A1BUUOBAJNNDWD;B000UPQMES
6773;5.0;A22Q4K5BITFJTT;B000UPQMES
6774;5.0;AYOWJEIJPCS13;B000UPQMES
6775;3.0;AGQKRAXXLHY1A;B000UPQMES
6776;5.0;AATNWLDLINMQ8;B000UPQMES
6777;5.0;A10B0EEG474QF9;B000UPQMES
6778;5.0;AVGJYVL4SPQ83;B000UPQMES
6779;5.0;A18AL1ZVGROYGM;B000UPQMES
6780;4.0;A3KBWR9CS0YF47;B000UPQMES
6781;5.0;A3O2M7AVZ2IG7J;B000UPQMES
6782;5.0;A26KF5F4ZPCNEV;B000UPQMES
6783;5.0;AB5OMA9KV7YCQ;B000UPQMES
6784;5.0;A2VVJ1OOO5EVK5;B000UPQMES
6785;5.0;A1I78AXEX8Y3J0;B000UPQMES
6786;3.0;AH5WFX8BSJT1G;B000UPQMES
6787;3.0;A3LF2456EC2636;B000UPQMES
6788;5.0;A154995HT3NJBP;B000UPQMES
6789;3.0;A1YEO5DM77THAT;B000UPQMES
6790;4.0;A1V2VNBSZ4GFLB;B000UPQMES
6791;5.0;AFFCNN2UURKA6;B000UPQMES
6792;3.0;AD4L5I9LAQHJD;B000UPQMES
6793;3.0;A1O9C2GUX3R2YN;B000UPQMES
6794;5.0;A167R51NF0KHG6;B000UPQMES
6795;4.0;A2Y2L9SVZ7K2IR;B000UPQMES
6796;2.0;A3CRYAI6WIJFG0;B000UPQMES
6797;5.0;ASI2A88IQ80S1;B000UPQMES
6798;5.0;A1GYV9PJ0U8ERX;B000UPQMES
6799;5.0;A3CXGS0FQ5PHIK;B000UPQMES
6800;5.0;A3LQ1EZU4ZGPRH;B000UPQMES
6801;5.0;A3IY5GWRSIBUKH;B000UPQMES
6802;4.0;A2XTDWNO05J1X1;B000UPQMES
6803;5.0;A2D2NPX9PX95BC;B000UPQMES
6804;5.0;A3MJOORR5CZMSV;B000UPQMES
6805;5.0;A3DZVA44MW0ESN;B000UPQMES
6806;3.0;A1H5NZD83MCWBJ;B000UPQMES
6807;5.0;A3K6A2NZYP9L1Q;B000UPQMES
6808;5.0;A2NBD7P3PF3ZNF;B000UPQMES
6809;1.0;ANSI3AABHB1PD;B000UPQMES
6810;4.0;AEQCZ16GHX8T7;B000UPQMES
6811;4.0;AN4L4DIRC3FJM;B000UPQMES
6812;5.0;A3IM18LAYJMZ7Z;B000UPQMES
6813;5.0;A3GYADNPH4S9FL;B000UPQMES
6814;4.0;A19FJVDBAEQIOV;B000UPQMES
6815;5.0;A31K5RLUPXTIU7;B000UPQMES
6816;5.0;A3AQSM0OK6IGUI;B000UPQMES
6817;5.0;A107M5STU49TD6;B000UPQMES
6818;4.0;A2HFR1LW7YJOQW;B000UPQMES
6819;5.0;A23QGG3GCU6IX3;B000UPQMES
6820;5.0;A3HYVAJZKOMMKU;B000UPQMES
6821;5.0;A2QNWVG0RUFS5Z;B000UPQMES
6822;5.0;A6AT5OLDFAOUA;B000UPQMES
6823;2.0;A1PK6TJLOQWLEM;B000UPQMES
6824;3.0;A1XXFN7HFC3WFR;B000UPQMES
6825;5.0;AL94DDN3OC191;B000UPQMES
6826;4.0;A2GFULQW9OMR13;B000UPQMES
6827;4.0;AN3HT8CWJL0M2;B000UPQMES
6828;5.0;A2ASJXXCYB05ZC;B000UPQMES
6829;5.0;A2ASXKQNIL4GH8;B000UPQMES
6830;5.0;A234CGZJ5D142G;B000UPQMES
6831;4.0;A3LXU5HRIR31F2;B000UPQMES
6832;4.0;AB9AJUM3HHE;B000UPQMES
